cellIndex	x	z	P	Q	matNum	fixed
2035	17.25	10.25	-0.25	0	90	false
2036	17.75	10.25	-0.25	0	85	false
2037	18.25	10.25	-0.25	0	87	false
2038	18.75	10.25	-0.25	0	72	false
2039	19.25	10.25	-0.25	0	74	false
2040	19.75	10.25	-0.25	0	45	false
2041	20.25	10.25	-0.25	0	51	false
2042	20.75	10.25	-0.25	0	51	false
2043	21.25	10.25	-0.25	0	24	false
2044	21.75	10.25	-0.25	0	61	false
2045	22.25	10.25	-0.25	0	86	false
2046	22.75	10.25	-0.25	0	53	false
2047	23.25	10.25	-0.25	0	35	false
2048	23.75	10.25	-0.25	0	24	false
2049	24.25	10.25	-0.25	0	32	false
2050	24.75	10.25	-0.25	0	75	false
2051	25.25	10.25	-0.25	0	67	false
2052	25.75	10.25	-0.25	0	34	false
2053	26.25	10.25	-0.25	0	60	false
2054	26.75	10.25	-0.25	0	37	false
2055	27.25	10.25	-0.25	0	80	false
2056	27.75	10.25	-0.25	0	80	false
2057	28.25	10.25	-0.25	0	55	false
2058	28.75	10.25	-0.25	0	84	false
2059	29.25	10.25	-0.25	0	94	false
2060	29.75	10.25	-0.25	0	90	false
2061	30.25	10.25	-0.25	0	100	false
2062	30.75	10.25	-0.25	0	77	false
2063	31.25	10.25	-0.25	0	50	false
2064	31.75	10.25	-0.25	0	51	false
2065	32.25	10.25	-0.25	0	61	false
2066	32.75	10.25	-0.25	0	32	false
2067	33.25	10.25	-0.25	0	90	false
2068	33.75	10.25	-0.25	0	90	false
2069	34.25	10.25	-0.25	0	100	false
2070	34.75	10.25	-0.25	0	100	false
2071	35.25	10.25	-0.25	0	100	false
2072	35.75	10.25	-0.25	0	94	false
2073	36.25	10.25	-0.25	0	91	false
2074	36.75	10.25	-0.25	0	97	false
2075	37.25	10.25	-0.25	0	97	false
2076	37.75	10.25	-0.25	0	98	false
2077	38.25	10.25	-0.25	0	81	false
2078	38.75	10.25	-0.25	0	84	false
2079	39.25	10.25	-0.25	0	95	false
2080	39.75	10.25	-0.25	0	87	false
2081	40.25	10.25	-0.25	0	70	false
2082	40.75	10.25	-0.25	0	57	false
2083	41.25	10.25	-0.25	0	76	false
2084	41.75	10.25	-0.25	0	77	false
2085	42.25	10.25	-0.25	0	43	false
2086	42.75	10.25	-0.25	0	8	false
2087	43.25	10.25	-0.25	0	11	false
2088	43.75	10.25	-0.25	0	21	false
2089	44.25	10.25	-0.25	0	12	false
2090	44.75	10.25	-0.25	0	50	false
2091	45.25	10.25	-0.25	0	20	false
2092	45.75	10.25	-0.25	0	2	false
2093	46.25	10.25	-0.25	0	15	false
2094	46.75	10.25	-0.25	0	23	false
2095	47.25	10.25	-0.25	0	46	false
2096	47.75	10.25	-0.25	0	38	false
2097	48.25	10.25	-0.25	0	60	false
2098	48.75	10.25	-0.25	0	77	false
2099	49.25	10.25	-0.25	0	76	false
2100	49.75	10.25	-0.25	0	70	false
2101	0.25	10.75	-0.75	0	33	false
2102	0.75	10.75	-0.75	0	28	false
2103	1.25	10.75	-0.75	0	31	false
2104	1.75	10.75	-0.75	0	25	false
2105	2.25	10.75	-0.75	0	25	false
2106	2.75	10.75	-0.75	0	37	false
2107	3.25	10.75	-0.75	0	13	false
2108	3.75	10.75	-0.75	0	40	false
2109	4.25	10.75	-0.75	0	23	false
2110	4.75	10.75	-0.75	0	43	false
2111	5.25	10.75	-0.75	0	72	false
2112	5.75	10.75	-0.75	0	95	false
2113	6.25	10.75	-0.75	0	98	false
2114	6.75	10.75	-0.75	0	94	false
2115	7.25	10.75	-0.75	0	94	false
2116	7.75	10.75	-0.75	0	79	false
2117	8.25	10.75	-0.75	0	54	false
2118	8.75	10.75	-0.75	0	50	false
2119	9.25	10.75	-0.75	0	48	false
2120	9.75	10.75	-0.75	0	29	false
2121	10.25	10.75	-0.75	0	37	false
2122	10.75	10.75	-0.75	0	37	false
2123	11.25	10.75	-0.75	0	42	false
2124	11.75	10.75	-0.75	0	8	false
2125	12.25	10.75	-0.75	0	1	false
2126	12.75	10.75	-0.75	0	57	false
2127	13.25	10.75	-0.75	0	27	false
2128	13.75	10.75	-0.75	0	38	false
2129	14.25	10.75	-0.75	0	79	false
2130	14.75	10.75	-0.75	0	54	false
2131	15.25	10.75	-0.75	0	77	false
2132	15.75	10.75	-0.75	0	87	false
2133	16.25	10.75	-0.75	0	85	false
2134	16.75	10.75	-0.75	0	88	false
2135	17.25	10.75	-0.75	0	90	false
2136	17.75	10.75	-0.75	0	84	false
2137	18.25	10.75	-0.75	0	87	false
2138	18.75	10.75	-0.75	0	89	false
2139	19.25	10.75	-0.75	0	68	false
2140	19.75	10.75	-0.75	0	45	false
2141	20.25	10.75	-0.75	0	45	false
2142	20.75	10.75	-0.75	0	27	false
2143	21.25	10.75	-0.75	0	24	false
2144	21.75	10.75	-0.75	0	34	false
2145	22.25	10.75	-0.75	0	86	false
2146	22.75	10.75	-0.75	0	53	false
2147	23.25	10.75	-0.75	0	39	false
2148	23.75	10.75	-0.75	0	24	false
2149	24.25	10.75	-0.75	0	38	false
2150	24.75	10.75	-0.75	0	75	false
2151	25.25	10.75	-0.75	0	67	false
2152	25.75	10.75	-0.75	0	57	false
2153	26.25	10.75	-0.75	0	60	false
2154	26.75	10.75	-0.75	0	60	false
2155	27.25	10.75	-0.75	0	98	false
2156	27.75	10.75	-0.75	0	98	false
2157	28.25	10.75	-0.75	0	70	false
2158	28.75	10.75	-0.75	0	84	false
2159	29.25	10.75	-0.75	0	96	false
2160	29.75	10.75	-0.75	0	90	false
2161	30.25	10.75	-0.75	0	100	false
2162	30.75	10.75	-0.75	0	77	false
2163	31.25	10.75	-0.75	0	78	false
2164	31.75	10.75	-0.75	0	58	false
2165	32.25	10.75	-0.75	0	61	false
2166	32.75	10.75	-0.75	0	32	false
2167	33.25	10.75	-0.75	0	32	false
2168	33.75	10.75	-0.75	0	90	false
2169	34.25	10.75	-0.75	0	100	false
2170	34.75	10.75	-0.75	0	100	false
2171	35.25	10.75	-0.75	0	100	false
2172	35.75	10.75	-0.75	0	100	false
2173	36.25	10.75	-0.75	0	91	false
2174	36.75	10.75	-0.75	0	91	false
2175	37.25	10.75	-0.75	0	93	false
2176	37.75	10.75	-0.75	0	94	false
2177	38.25	10.75	-0.75	0	81	false
2178	38.75	10.75	-0.75	0	94	false
2179	39.25	10.75	-0.75	0	92	false
2180	39.75	10.75	-0.75	0	87	false
2181	40.25	10.75	-0.75	0	76	false
2182	40.75	10.75	-0.75	0	37	false
2183	41.25	10.75	-0.75	0	69	false
2184	41.75	10.75	-0.75	0	88	false
2185	42.25	10.75	-0.75	0	55	false
2186	42.75	10.75	-0.75	0	29	false
2187	43.25	10.75	-0.75	0	28	false
2188	43.75	10.75	-0.75	0	21	false
2189	44.25	10.75	-0.75	0	12	false
2190	44.75	10.75	-0.75	0	50	false
2191	45.25	10.75	-0.75	0	20	false
2192	45.75	10.75	-0.75	0	2	false
2193	46.25	10.75	-0.75	0	4	false
2194	46.75	10.75	-0.75	0	23	false
2195	47.25	10.75	-0.75	0	46	false
2196	47.75	10.75	-0.75	0	38	false
2197	48.25	10.75	-0.75	0	61	false
2198	48.75	10.75	-0.75	0	89	false
2199	49.25	10.75	-0.75	0	76	false
2200	49.75	10.75	-0.75	0	70	false
2201	0.25	11.25	-1.25	0	33	false
2202	0.75	11.25	-1.25	0	28	false
2203	1.25	11.25	-1.25	0	31	false
2204	1.75	11.25	-1.25	0	25	false
2205	2.25	11.25	-1.25	0	53	false
2206	2.75	11.25	-1.25	0	53	false
2207	3.25	11.25	-1.25	0	6	false
2208	3.75	11.25	-1.25	0	40	false
2209	4.25	11.25	-1.25	0	6	false
2210	4.75	11.25	-1.25	0	39	false
2211	5.25	11.25	-1.25	0	39	false
2212	5.75	11.25	-1.25	0	95	false
2213	6.25	11.25	-1.25	0	98	false
2214	6.75	11.25	-1.25	0	96	false
2215	7.25	11.25	-1.25	0	96	false
2216	7.75	11.25	-1.25	0	79	false
2217	8.25	11.25	-1.25	0	30	false
2218	8.75	11.25	-1.25	0	50	false
2219	9.25	11.25	-1.25	0	35	false
2220	9.75	11.25	-1.25	0	14	false
2221	10.25	11.25	-1.25	0	17	false
2222	10.75	11.25	-1.25	0	32	false
2223	11.25	11.25	-1.25	0	15	false
2224	11.75	11.25	-1.25	0	8	false
2225	12.25	11.25	-1.25	0	1	false
2226	12.75	11.25	-1.25	0	38	false
2227	13.25	11.25	-1.25	0	36	false
2228	13.75	11.25	-1.25	0	38	false
2229	14.25	11.25	-1.25	0	17	false
2230	14.75	11.25	-1.25	0	54	false
2231	15.25	11.25	-1.25	0	76	false
2232	15.75	11.25	-1.25	0	77	false
2233	16.25	11.25	-1.25	0	89	false
2234	16.75	11.25	-1.25	0	84	false
2235	17.25	11.25	-1.25	0	73	false
2236	17.75	11.25	-1.25	0	84	false
2237	18.25	11.25	-1.25	0	94	false
2238	18.75	11.25	-1.25	0	73	false
2239	19.25	11.25	-1.25	0	32	false
2240	19.75	11.25	-1.25	0	65	false
2241	20.25	11.25	-1.25	0	78	false
2242	20.75	11.25	-1.25	0	20	false
2243	21.25	11.25	-1.25	0	17	false
2244	21.75	11.25	-1.25	0	29	false
2245	22.25	11.25	-1.25	0	39	false
2246	22.75	11.25	-1.25	0	39	false
2247	23.25	11.25	-1.25	0	39	false
2248	23.75	11.25	-1.25	0	57	false
2249	24.25	11.25	-1.25	0	35	false
2250	24.75	11.25	-1.25	0	21	false
2251	25.25	11.25	-1.25	0	67	false
2252	25.75	11.25	-1.25	0	57	false
2253	26.25	11.25	-1.25	0	60	false
2254	26.75	11.25	-1.25	0	78	false
2255	27.25	11.25	-1.25	0	60	false
2256	27.75	11.25	-1.25	0	59	false
2257	28.25	11.25	-1.25	0	70	false
2258	28.75	11.25	-1.25	0	61	false
2259	29.25	11.25	-1.25	0	96	false
2260	29.75	11.25	-1.25	0	98	false
2261	30.25	11.25	-1.25	0	99	false
2262	30.75	11.25	-1.25	0	77	false
2263	31.25	11.25	-1.25	0	63	false
2264	31.75	11.25	-1.25	0	54	false
2265	32.25	11.25	-1.25	0	34	false
2266	32.75	11.25	-1.25	0	32	false
2267	33.25	11.25	-1.25	0	32	false
2268	33.75	11.25	-1.25	0	64	false
2269	34.25	11.25	-1.25	0	86	false
2270	34.75	11.25	-1.25	0	88	false
2271	35.25	11.25	-1.25	0	64	false
2272	35.75	11.25	-1.25	0	72	false
2273	36.25	11.25	-1.25	0	91	false
2274	36.75	11.25	-1.25	0	89	false
2275	37.25	11.25	-1.25	0	93	false
2276	37.75	11.25	-1.25	0	94	false
2277	38.25	11.25	-1.25	0	81	false
2278	38.75	11.25	-1.25	0	94	false
2279	39.25	11.25	-1.25	0	92	false
2280	39.75	11.25	-1.25	0	92	false
2281	40.25	11.25	-1.25	0	68	false
2282	40.75	11.25	-1.25	0	37	false
2283	41.25	11.25	-1.25	0	69	false
2284	41.75	11.25	-1.25	0	88	false
2285	42.25	11.25	-1.25	0	55	false
2286	42.75	11.25	-1.25	0	35	false
2287	43.25	11.25	-1.25	0	28	false
2288	43.75	11.25	-1.25	0	2	false
2289	44.25	11.25	-1.25	0	7	false
2290	44.75	11.25	-1.25	0	50	false
2291	45.25	11.25	-1.25	0	26	false
2292	45.75	11.25	-1.25	0	2	false
2293	46.25	11.25	-1.25	0	4	false
2294	46.75	11.25	-1.25	0	23	false
2295	47.25	11.25	-1.25	0	43	false
2296	47.75	11.25	-1.25	0	59	false
2297	48.25	11.25	-1.25	0	61	false
2298	48.75	11.25	-1.25	0	89	false
2299	49.25	11.25	-1.25	0	79	false
2300	49.75	11.25	-1.25	0	76	false
2301	0.25	11.75	-1.75	0	45	false
2302	0.75	11.75	-1.75	0	28	false
2303	1.25	11.75	-1.75	0	52	false
2304	1.75	11.75	-1.75	0	25	false
2305	2.25	11.75	-1.75	0	59	false
2306	2.75	11.75	-1.75	0	34	false
2307	3.25	11.75	-1.75	0	35	false
2308	3.75	11.75	-1.75	0	18	false
2309	4.25	11.75	-1.75	0	3	false
2310	4.75	11.75	-1.75	0	17	false
2311	5.25	11.75	-1.75	0	17	false
2312	5.75	11.75	-1.75	0	95	false
2313	6.25	11.75	-1.75	0	86	false
2314	6.75	11.75	-1.75	0	94	false
2315	7.25	11.75	-1.75	0	96	false
2316	7.75	11.75	-1.75	0	96	false
2317	8.25	11.75	-1.75	0	30	false
2318	8.75	11.75	-1.75	0	50	false
2319	9.25	11.75	-1.75	0	35	false
2320	9.75	11.75	-1.75	0	19	false
2321	10.25	11.75	-1.75	0	17	false
2322	10.75	11.75	-1.75	0	32	false
2323	11.25	11.75	-1.75	0	15	false
2324	11.75	11.75	-1.75	0	1	false
2325	12.25	11.75	-1.75	0	3	false
2326	12.75	11.75	-1.75	0	38	false
2327	13.25	11.75	-1.75	0	36	false
2328	13.75	11.75	-1.75	0	43	false
2329	14.25	11.75	-1.75	0	17	false
2330	14.75	11.75	-1.75	0	34	false
2331	15.25	11.75	-1.75	0	76	false
2332	15.75	11.75	-1.75	0	77	false
2333	16.25	11.75	-1.75	0	89	false
2334	16.75	11.75	-1.75	0	84	false
2335	17.25	11.75	-1.75	0	73	false
2336	17.75	11.75	-1.75	0	89	false
2337	18.25	11.75	-1.75	0	91	false
2338	18.75	11.75	-1.75	0	73	false
2339	19.25	11.75	-1.75	0	50	false
2340	19.75	11.75	-1.75	0	65	false
2341	20.25	11.75	-1.75	0	78	false
2342	20.75	11.75	-1.75	0	20	false
2343	21.25	11.75	-1.75	0	17	false
2344	21.75	11.75	-1.75	0	13	false
2345	22.25	11.75	-1.75	0	24	false
2346	22.75	11.75	-1.75	0	88	false
2347	23.25	11.75	-1.75	0	83	false
2348	23.75	11.75	-1.75	0	57	false
2349	24.25	11.75	-1.75	0	35	false
2350	24.75	11.75	-1.75	0	21	false
2351	25.25	11.75	-1.75	0	21	false
2352	25.75	11.75	-1.75	0	57	false
2353	26.25	11.75	-1.75	0	42	false
2354	26.75	11.75	-1.75	0	78	false
2355	27.25	11.75	-1.75	0	60	false
2356	27.75	11.75	-1.75	0	59	false
2357	28.25	11.75	-1.75	0	70	false
2358	28.75	11.75	-1.75	0	61	false
2359	29.25	11.75	-1.75	0	88	false
2360	29.75	11.75	-1.75	0	85	false
2361	30.25	11.75	-1.75	0	99	false
2362	30.75	11.75	-1.75	0	77	false
2363	31.25	11.75	-1.75	0	69	false
2364	31.75	11.75	-1.75	0	37	false
2365	32.25	11.75	-1.75	0	18	false
2366	32.75	11.75	-1.75	0	13	false
2367	33.25	11.75	-1.75	0	54	false
2368	33.75	11.75	-1.75	0	64	false
2369	34.25	11.75	-1.75	0	86	false
2370	34.75	11.75	-1.75	0	88	false
2371	35.25	11.75	-1.75	0	64	false
2372	35.75	11.75	-1.75	0	98	false
2373	36.25	11.75	-1.75	0	84	false
2374	36.75	11.75	-1.75	0	89	false
2375	37.25	11.75	-1.75	0	94	false
2376	37.75	11.75	-1.75	0	94	false
2377	38.25	11.75	-1.75	0	90	false
2378	38.75	11.75	-1.75	0	90	false
2379	39.25	11.75	-1.75	0	93	false
2380	39.75	11.75	-1.75	0	93	false
2381	40.25	11.75	-1.75	0	68	false
2382	40.75	11.75	-1.75	0	64	false
2383	41.25	11.75	-1.75	0	75	false
2384	41.75	11.75	-1.75	0	47	false
2385	42.25	11.75	-1.75	0	38	false
2386	42.75	11.75	-1.75	0	35	false
2387	43.25	11.75	-1.75	0	29	false
2388	43.75	11.75	-1.75	0	2	false
2389	44.25	11.75	-1.75	0	7	false
2390	44.75	11.75	-1.75	0	19	false
2391	45.25	11.75	-1.75	0	26	false
2392	45.75	11.75	-1.75	0	26	false
2393	46.25	11.75	-1.75	0	24	false
2394	46.75	11.75	-1.75	0	75	false
2395	47.25	11.75	-1.75	0	75	false
2396	47.75	11.75	-1.75	0	52	false
2397	48.25	11.75	-1.75	0	52	false
2398	48.75	11.75	-1.75	0	33	false
2399	49.25	11.75	-1.75	0	88	false
2400	49.75	11.75	-1.75	0	70	false
2401	0.25	12.25	-2.25	0	45	false
2402	0.75	12.25	-2.25	0	45	false
2403	1.25	12.25	-2.25	0	19	false
2404	1.75	12.25	-2.25	0	19	false
2405	2.25	12.25	-2.25	0	59	false
2406	2.75	12.25	-2.25	0	63	false
2407	3.25	12.25	-2.25	0	53	false
2408	3.75	12.25	-2.25	0	18	false
2409	4.25	12.25	-2.25	0	1	false
2410	4.75	12.25	-2.25	0	8	false
2411	5.25	12.25	-2.25	0	2	false
2412	5.75	12.25	-2.25	0	90	false
2413	6.25	12.25	-2.25	0	90	false
2414	6.75	12.25	-2.25	0	80	false
2415	7.25	12.25	-2.25	0	96	false
2416	7.75	12.25	-2.25	0	58	false
2417	8.25	12.25	-2.25	0	73	false
2418	8.75	12.25	-2.25	0	65	false
2419	9.25	12.25	-2.25	0	67	false
2420	9.75	12.25	-2.25	0	37	false
2421	10.25	12.25	-2.25	0	29	false
2422	10.75	12.25	-2.25	0	32	false
2423	11.25	12.25	-2.25	0	14	false
2424	11.75	12.25	-2.25	0	3	false
2425	12.25	12.25	-2.25	0	3	false
2426	12.75	12.25	-2.25	0	5	false
2427	13.25	12.25	-2.25	0	22	false
2428	13.75	12.25	-2.25	0	43	false
2429	14.25	12.25	-2.25	0	33	false
2430	14.75	12.25	-2.25	0	31	false
2431	15.25	12.25	-2.25	0	82	false
2432	15.75	12.25	-2.25	0	77	false
2433	16.25	12.25	-2.25	0	83	false
2434	16.75	12.25	-2.25	0	84	false
2435	17.25	12.25	-2.25	0	90	false
2436	17.75	12.25	-2.25	0	90	false
2437	18.25	12.25	-2.25	0	100	false
2438	18.75	12.25	-2.25	0	85	false
2439	19.25	12.25	-2.25	0	70	false
2440	19.75	12.25	-2.25	0	93	false
2441	20.25	12.25	-2.25	0	78	false
2442	20.75	12.25	-2.25	0	20	false
2443	21.25	12.25	-2.25	0	17	false
2444	21.75	12.25	-2.25	0	23	false
2445	22.25	12.25	-2.25	0	42	false
2446	22.75	12.25	-2.25	0	88	false
2447	23.25	12.25	-2.25	0	83	false
2448	23.75	12.25	-2.25	0	57	false
2449	24.25	12.25	-2.25	0	16	false
2450	24.75	12.25	-2.25	0	21	false
2451	25.25	12.25	-2.25	0	17	false
2452	25.75	12.25	-2.25	0	28	false
2453	26.25	12.25	-2.25	0	42	false
2454	26.75	12.25	-2.25	0	78	false
2455	27.25	12.25	-2.25	0	60	false
2456	27.75	12.25	-2.25	0	59	false
2457	28.25	12.25	-2.25	0	49	false
2458	28.75	12.25	-2.25	0	61	false
2459	29.25	12.25	-2.25	0	88	false
2460	29.75	12.25	-2.25	0	93	false
2461	30.25	12.25	-2.25	0	98	false
2462	30.75	12.25	-2.25	0	92	false
2463	31.25	12.25	-2.25	0	65	false
2464	31.75	12.25	-2.25	0	33	false
2465	32.25	12.25	-2.25	0	30	false
2466	32.75	12.25	-2.25	0	13	false
2467	33.25	12.25	-2.25	0	54	false
2468	33.75	12.25	-2.25	0	68	false
2469	34.25	12.25	-2.25	0	86	false
2470	34.75	12.25	-2.25	0	86	false
2471	35.25	12.25	-2.25	0	92	false
2472	35.75	12.25	-2.25	0	98	false
2473	36.25	12.25	-2.25	0	84	false
2474	36.75	12.25	-2.25	0	89	false
2475	37.25	12.25	-2.25	0	94	false
2476	37.75	12.25	-2.25	0	71	false
2477	38.25	12.25	-2.25	0	90	false
2478	38.75	12.25	-2.25	0	90	false
2479	39.25	12.25	-2.25	0	88	false
2480	39.75	12.25	-2.25	0	88	false
2481	40.25	12.25	-2.25	0	68	false
2482	40.75	12.25	-2.25	0	64	false
2483	41.25	12.25	-2.25	0	75	false
2484	41.75	12.25	-2.25	0	26	false
2485	42.25	12.25	-2.25	0	38	false
2486	42.75	12.25	-2.25	0	3	false
2487	43.25	12.25	-2.25	0	29	false
2488	43.75	12.25	-2.25	0	2	false
2489	44.25	12.25	-2.25	0	11	false
2490	44.75	12.25	-2.25	0	19	false
2491	45.25	12.25	-2.25	0	23	false
2492	45.75	12.25	-2.25	0	22	false
2493	46.25	12.25	-2.25	0	24	false
2494	46.75	12.25	-2.25	0	24	false
2495	47.25	12.25	-2.25	0	78	false
2496	47.75	12.25	-2.25	0	52	false
2497	48.25	12.25	-2.25	0	38	false
2498	48.75	12.25	-2.25	0	33	false
2499	49.25	12.25	-2.25	0	36	false
2500	49.75	12.25	-2.25	0	62	false
2501	0.25	12.75	-2.75	0	36	false
2502	0.75	12.75	-2.75	0	33	false
2503	1.25	12.75	-2.75	0	39	false
2504	1.75	12.75	-2.75	0	46	false
2505	2.25	12.75	-2.75	0	59	false
2506	2.75	12.75	-2.75	0	63	false
2507	3.25	12.75	-2.75	0	78	false
2508	3.75	12.75	-2.75	0	44	false
2509	4.25	12.75	-2.75	0	17	false
2510	4.75	12.75	-2.75	0	8	false
2511	5.25	12.75	-2.75	0	2	false
2512	5.75	12.75	-2.75	0	54	false
2513	6.25	12.75	-2.75	0	97	false
2514	6.75	12.75	-2.75	0	91	false
2515	7.25	12.75	-2.75	0	98	false
2516	7.75	12.75	-2.75	0	58	false
2517	8.25	12.75	-2.75	0	53	false
2518	8.75	12.75	-2.75	0	65	false
2519	9.25	12.75	-2.75	0	67	false
2520	9.75	12.75	-2.75	0	37	false
2521	10.25	12.75	-2.75	0	29	false
2522	10.75	12.75	-2.75	0	29	false
2523	11.25	12.75	-2.75	0	14	false
2524	11.75	12.75	-2.75	0	12	false
2525	12.25	12.75	-2.75	0	3	false
2526	12.75	12.75	-2.75	0	5	false
2527	13.25	12.75	-2.75	0	22	false
2528	13.75	12.75	-2.75	0	43	false
2529	14.25	12.75	-2.75	0	33	false
2530	14.75	12.75	-2.75	0	42	false
2531	15.25	12.75	-2.75	0	82	false
2532	15.75	12.75	-2.75	0	85	false
2533	16.25	12.75	-2.75	0	83	false
2534	16.75	12.75	-2.75	0	90	false
2535	17.25	12.75	-2.75	0	90	false
2536	17.75	12.75	-2.75	0	90	false
2537	18.25	12.75	-2.75	0	100	false
2538	18.75	12.75	-2.75	0	85	false
2539	19.25	12.75	-2.75	0	70	false
2540	19.75	12.75	-2.75	0	83	false
2541	20.25	12.75	-2.75	0	53	false
2542	20.75	12.75	-2.75	0	42	false
2543	21.25	12.75	-2.75	0	17	false
2544	21.75	12.75	-2.75	0	23	false
2545	22.25	12.75	-2.75	0	7	false
2546	22.75	12.75	-2.75	0	88	false
2547	23.25	12.75	-2.75	0	83	false
2548	23.75	12.75	-2.75	0	75	false
2549	24.25	12.75	-2.75	0	14	false
2550	24.75	12.75	-2.75	0	43	false
2551	25.25	12.75	-2.75	0	17	false
2552	25.75	12.75	-2.75	0	28	false
2553	26.25	12.75	-2.75	0	62	false
2554	26.75	12.75	-2.75	0	78	false
2555	27.25	12.75	-2.75	0	71	false
2556	27.75	12.75	-2.75	0	51	false
2557	28.25	12.75	-2.75	0	43	false
2558	28.75	12.75	-2.75	0	76	false
2559	29.25	12.75	-2.75	0	88	false
2560	29.75	12.75	-2.75	0	89	false
2561	30.25	12.75	-2.75	0	98	false
2562	30.75	12.75	-2.75	0	88	false
2563	31.25	12.75	-2.75	0	65	false
2564	31.75	12.75	-2.75	0	18	false
2565	32.25	12.75	-2.75	0	30	false
2566	32.75	12.75	-2.75	0	13	false
2567	33.25	12.75	-2.75	0	48	false
2568	33.75	12.75	-2.75	0	68	false
2569	34.25	12.75	-2.75	0	87	false
2570	34.75	12.75	-2.75	0	86	false
2571	35.25	12.75	-2.75	0	92	false
2572	35.75	12.75	-2.75	0	92	false
2573	36.25	12.75	-2.75	0	81	false
2574	36.75	12.75	-2.75	0	90	false
2575	37.25	12.75	-2.75	0	80	false
2576	37.75	12.75	-2.75	0	71	false
2577	38.25	12.75	-2.75	0	62	false
2578	38.75	12.75	-2.75	0	90	false
2579	39.25	12.75	-2.75	0	88	false
2580	39.75	12.75	-2.75	0	88	false
2581	40.25	12.75	-2.75	0	66	false
2582	40.75	12.75	-2.75	0	75	false
2583	41.25	12.75	-2.75	0	73	false
2584	41.75	12.75	-2.75	0	19	false
2585	42.25	12.75	-2.75	0	38	false
2586	42.75	12.75	-2.75	0	3	false
2587	43.25	12.75	-2.75	0	29	false
2588	43.75	12.75	-2.75	0	18	false
2589	44.25	12.75	-2.75	0	11	false
2590	44.75	12.75	-2.75	0	22	false
2591	45.25	12.75	-2.75	0	25	false
2592	45.75	12.75	-2.75	0	22	false
2593	46.25	12.75	-2.75	0	31	false
2594	46.75	12.75	-2.75	0	31	false
2595	47.25	12.75	-2.75	0	78	false
2596	47.75	12.75	-2.75	0	59	false
2597	48.25	12.75	-2.75	0	38	false
2598	48.75	12.75	-2.75	0	33	false
2599	49.25	12.75	-2.75	0	58	false
2600	49.75	12.75	-2.75	0	62	false
2601	0.25	13.25	-3.25	0	36	false
2602	0.75	13.25	-3.25	0	33	false
2603	1.25	13.25	-3.25	0	30	false
2604	1.75	13.25	-3.25	0	46	false
2605	2.25	13.25	-3.25	0	46	false
2606	2.75	13.25	-3.25	0	62	false
2607	3.25	13.25	-3.25	0	78	false
2608	3.75	13.25	-3.25	0	44	false
2609	4.25	13.25	-3.25	0	49	false
2610	4.75	13.25	-3.25	0	16	false
2611	5.25	13.25	-3.25	0	4	false
2612	5.75	13.25	-3.25	0	54	false
2613	6.25	13.25	-3.25	0	99	false
2614	6.75	13.25	-3.25	0	91	false
2615	7.25	13.25	-3.25	0	98	false
2616	7.75	13.25	-3.25	0	77	false
2617	8.25	13.25	-3.25	0	53	false
2618	8.75	13.25	-3.25	0	47	false
2619	9.25	13.25	-3.25	0	67	false
2620	9.75	13.25	-3.25	0	37	false
2621	10.25	13.25	-3.25	0	47	false
2622	10.75	13.25	-3.25	0	37	false
2623	11.25	13.25	-3.25	0	35	false
2624	11.75	13.25	-3.25	0	22	false
2625	12.25	13.25	-3.25	0	12	false
2626	12.75	13.25	-3.25	0	5	false
2627	13.25	13.25	-3.25	0	5	false
2628	13.75	13.25	-3.25	0	29	false
2629	14.25	13.25	-3.25	0	41	false
2630	14.75	13.25	-3.25	0	41	false
2631	15.25	13.25	-3.25	0	82	false
2632	15.75	13.25	-3.25	0	84	false
2633	16.25	13.25	-3.25	0	90	false
2634	16.75	13.25	-3.25	0	89	false
2635	17.25	13.25	-3.25	0	74	false
2636	17.75	13.25	-3.25	0	95	false
2637	18.25	13.25	-3.25	0	100	false
2638	18.75	13.25	-3.25	0	99	false
2639	19.25	13.25	-3.25	0	88	false
2640	19.75	13.25	-3.25	0	56	false
2641	20.25	13.25	-3.25	0	53	false
2642	20.75	13.25	-3.25	0	42	false
2643	21.25	13.25	-3.25	0	42	false
2644	21.75	13.25	-3.25	0	9	false
2645	22.25	13.25	-3.25	0	6	false
2646	22.75	13.25	-3.25	0	62	false
2647	23.25	13.25	-3.25	0	89	false
2648	23.75	13.25	-3.25	0	75	false
2649	24.25	13.25	-3.25	0	36	false
2650	24.75	13.25	-3.25	0	51	false
2651	25.25	13.25	-3.25	0	17	false
2652	25.75	13.25	-3.25	0	8	false
2653	26.25	13.25	-3.25	0	62	false
2654	26.75	13.25	-3.25	0	68	false
2655	27.25	13.25	-3.25	0	71	false
2656	27.75	13.25	-3.25	0	51	false
2657	28.25	13.25	-3.25	0	43	false
2658	28.75	13.25	-3.25	0	76	false
2659	29.25	13.25	-3.25	0	97	false
2660	29.75	13.25	-3.25	0	92	false
2661	30.25	13.25	-3.25	0	91	false
2662	30.75	13.25	-3.25	0	77	false
2663	31.25	13.25	-3.25	0	73	false
2664	31.75	13.25	-3.25	0	18	false
2665	32.25	13.25	-3.25	0	48	false
2666	32.75	13.25	-3.25	0	48	false
2667	33.25	13.25	-3.25	0	48	false
2668	33.75	13.25	-3.25	0	68	false
2669	34.25	13.25	-3.25	0	88	false
